转化能力,没有拿到源文件的请私信本头条号“营销策划”四个字,2.5万阅读,33赞,56评论,2018-08-04 06:14
转化能力,第一个评论，点赞[赞][赞][赞][玫瑰][玫瑰][玫瑰]//@吕燕喜:沙发,2.7万阅读,27赞,13评论,2018-08-01 11:46
转化能力,"无论你是否虚度七月的光阴，
我们都将拥抱八月，
拥抱2018最后的夏天，
走向2018最初的秋天。",1.2万阅读,33赞,6评论,2018-07-31 20:05
转化能力,第一个评论，点赞[赞][赞][赞][玫瑰][玫瑰][玫瑰]，请大家停留几分钟阅读再转发，顺便点赞一下，非常感谢[祈祷]//@悲伤斜对面A:先坐个沙发，再看文章,2.2万阅读,42赞,10评论,2018-07-31 09:51
转化能力,是私信“转化能力”四个字，自动给你发链接和密码,2.3万阅读,20赞,31评论,2018-07-24 09:19
转化能力,第一个转发点赞[赞][赞][赞][玫瑰][玫瑰][玫瑰]//@悲伤斜对面A:沙发？绝对干货,2.1万阅读,14赞,2评论,2018-07-24 08:20
转化能力,"[赞]//@健康每一天
:高大上的总结，一个好的总结好于一群人的漫无边际的开会，转发",6880阅读,21赞,22评论,2018-07-22 13:33
转化能力,你是第一个转发[玫瑰][玫瑰][玫瑰][玫瑰]，给你点赞[赞]//@欢乐优果:转发了,1.3万阅读,36赞,21评论,2018-07-22 11:39
转化能力,[赞][赞][赞]不晚不晚[呲牙]//@五月and七月:曾经写过三份项目计划书，写的过程中靠自己“绞尽脑汁”，如果当时能有学习到龚老师的这个神器，那可真是省不少劲呀[呲牙],1.7万阅读,14赞,1评论,2018-07-20 08:10
转化能力,,7502阅读,18赞,6评论,2018-07-14 09:59
转化能力,"https://item.taobao.com/item.htm?spm=a1z10.1-c-s.w11877763-18479660628.1.545d5e21U68wtL&id=573008722834

今日头条推荐百万的“46个精心挑选的半年度汇报ppt模板”还没拿到源文件，请点击链接购买，白菜价
记得好评，感谢！
转化能力需要您的支持！",1.1万阅读,22赞,12评论,2018-07-03 06:03
转化能力,"2018年上半年总结和下半年计划
这份今日头条推荐近100万的2017年总结和2018年规划可以参考借鉴",8587阅读,21赞,16评论,2018-06-25 21:59
转化能力,恭喜恭喜，你是第一个评论的[赞][赞][赞][玫瑰][玫瑰][玫瑰]//@吕燕喜:先抢个沙发,9615阅读,18赞,3评论,2018-06-20 18:17
转化能力,"要参加7月8号营销精英线下互动见面会的
速度扫码进群",5463阅读,9赞,2评论,2018-06-20 06:07
转化能力,早上好,9100阅读,17赞,3评论,2018-06-18 19:43
转化能力,祝您端午安康，万事如意！,5428阅读,9赞,1评论,2018-06-17 21:52
转化能力,"父亲节快乐！
欢迎加入年费精英会员！还有部分名额
100多篇源文件！主编20多年的职业积累！
只要您提供邮箱地址，全部发给你。",4426阅读,11赞,3评论,2018-06-17 00:28
转化能力,“你今天的日积月累，早晚会成为别人的望尘莫及。”,5225阅读,20赞,4评论,2018-06-16 17:32
转化能力,直面问题，有则改之无则加勉[碰拳],6336阅读,12赞,2评论,2018-06-15 18:56
转化能力,"【选题征集】一晃半年又要过了！
你有什么焦虑?
欢迎大家评论留言！",3798阅读,7赞,2评论,2018-06-14 23:12
转化能力,"分享给即将创业的，正在创业的
筹备新项目的，走出创业这一步不易
祝你成功",8035阅读,12赞,1评论,2018-06-14 12:59
转化能力,创业不容易，多点思考没有坏处[谢谢][谢谢][谢谢],1.0万阅读,9赞,0评论,2018-06-14 12:11
转化能力,"如何做半年总结?
6个纬度28个方面回顾总结
做好总结，为下半年全速冲刺做准备",6490阅读,15赞,8评论,2018-06-13 22:00
转化能力,具有服务意识是职场情商的根本[握手],4454阅读,16赞,3评论,2018-06-12 22:02
转化能力,“转化”比“得到”重要,5077阅读,10赞,1评论,2018-06-11 21:05
转化能力,"https://www.wjx.top/jq/24925348.aspx
转化能力今日头条粉丝见面会
报名请按链接",4192阅读,8赞,3评论,2018-06-11 03:46
转化能力,好，最近筹备视频及安排微课，教大家怎么样这些源文件！//@老杨时间:龚总 您每次发的这些 看着都不错 但是当时候 需要给大家讲讲课 普及一下,1.1万阅读,12赞,4评论,2018-06-11 03:33
转化能力,"祝您周末愉快！
多陪陪家人[玫瑰][玫瑰][玫瑰]",1.1万阅读,16赞,1评论,2018-06-10 04:05
转化能力,,4874阅读,12赞,1评论,2018-06-09 11:22
转化能力,,4253阅读,9赞,9评论,2018-06-04 06:00
转化能力,"✔转化能力粉丝超级福利
6月份首批年费精英会员招募
只限100人，原价298元年费，针对粉丝福利优惠价198元，先到先得，收满结束.
加入年费会员，
最新的5月份40多套实用的源文件汇集免费发到你邮箱。
需要加入的留言或者私信 1",2938阅读,7赞,13评论,2018-06-02 06:38
转化能力,[大笑]家族企业吗？//@nmbj1:公司的总经理是个小媳妇[呲牙],3190阅读,3赞,0评论,2018-05-31 23:26
转化能力,[赞]企业主做好人财物，，给老罗点赞[玫瑰][玫瑰][玫瑰]//@罗剑锋12:在中国企业中，各角色责权利很难明确去的界定，特别是企业主的责权利。企业是老板的，所以老板什么事情都可以管，表面看起来此说法是成立的，就像国内对加班的态度一样。真的是这样吗？ 人不是万能的，包括企业主也一样；人的精力是有限的，不可能事无巨细的管理企业的所以事情或问题。 企业主的三大责任:1、研发或引进好的产品（物）；2、筹集企业运作所需要的资金（财）；3、找到合适的人并放到合适的位置上（人）。 企业主的权利:利用人财物的有效结合，把控企业发展方向和速度，营造适合企业主价值观的企业文化。 企业主的利:企业朝着既定的目标和方向不断进步、发展和壮大。进步发展和壮大是靠企业的经济盈利状况来决定的，但又不能仅限于眼前的经济利益而丧失远景发展目标。现金收入是小利，企业发展才是大利。 企业主能将自己的责权利明确，依照公司架构各层级从上往下，也将会清晰明确各自岗位的责权利。,2724阅读,3赞,0评论,2018-05-31 21:24
转化能力,"六一儿童节快乐！
空杯心态，保持儿童的好奇心和学习能力！",5310阅读,11赞,1评论,2018-05-31 19:08
转化能力,"早
还需要什么岗位的工作职责，请留言",5184阅读,13赞,9评论,2018-05-30 18:18
转化能力,【【转化能力】5000多套精品PPT素材，PPT模板，汇报，培训，高端】http://m.tb.cn/h.3adQe6s 点击链接，再选择浏览器打开；或复制这条信息€ptpT0EkLmIv€后打开👉淘宝👈,4469阅读,10赞,5评论,2018-05-30 00:20
转化能力,直接点击链接就可以,2529阅读,7赞,2评论,2018-05-29 06:39
转化能力,【【转化能力】品牌打造、品牌升级、品牌定位、品牌传播全套资料】http://m.tb.cn/h.3ab3Fd7 点击链接，再选择浏览器打开；或复制这条信息€Rfq00EhGuwb€后打开👉淘宝👈,6671阅读,6赞,9评论,2018-05-29 06:34
转化能力,"5000多套，PPT模板
感谢大家的关注，粉丝福利
淘宝搜索店铺，转化能力，下单即可",5872阅读,18赞,8评论,2018-05-25 23:32
转化能力,"实用的月度，季度，年度，汇报PPT模板汇编源文件
不同于其它的PPT模板只有图片和设计
我们的模板包含内容，填上具体的信息，马上就能用，实用，高效！
加入年费精英群就马上发给你，另外包括本头条发过的100多篇源文件一起发给你
名额有限，请把握机会，先到先得
需要加入的私信或者留言写 1",7266阅读,22赞,41评论,2018-05-25 07:35
转化能力,"福利，福利[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
转化能力源文件下载商城正式推出
需要源文件，今后更方便了
只要去淘宝，店铺，搜索转化能力，立即可以拿到源文件",3699阅读,6赞,2评论,2018-05-20 21:25
转化能力,"稻盛和夫说：在我年轻时，听过松下幸之助先生的一次演讲，那是有关“水库式经营”的一次讲话，让我印象很深。

大量降雨时，若雨水全流入河里，任由河水泛滥，就会引发洪灾。但若将河水引进水库，视情况而放流，则不仅能防控洪水，还可以在干旱时防止河水断流。这样，雨水就得到了有效利用。所谓“水库式经营”就是将治水的方法应用于经营。",3917阅读,7赞,1评论,2018-05-20 20:45
转化能力,"消费者买的不是产品，
他们买的是更好的自己
“人们不是为了产品消费；他们希望可以买到一个更好的自己。当您试图吸引更多顾客时，您是要列出产品的特性，还是要描述它可以让您变得更好的程度呢？”
“这是我们的产品可以做的事情”以及“这是您可以用我们的产品做到的事”听起来很像，但它们是完全不同的途径
（让顾客变得更好；这才是卖点)",6653阅读,24赞,8评论,2018-05-12 19:46
转化能力,"特别为中小企业，总经理，营销总监，量身定制
企业制胜之道（“转化能力”中小企业扶持计划），帮助您的企业盈利、员工发展、股东满意，市场/渠道/品牌全面突破，名额有限，需要加入的请加我微信oogong。",5009阅读,12赞,6评论,2018-05-09 03:52
转化能力,"推荐阅读[赞]
雷军的公开信：小米是谁，小米为什么而奋斗",5692阅读,14赞,4评论,2018-05-03 00:41
转化能力,"如何打造企业营销规划体系系列文章分享
【第一篇:梳理分类】
助力营销总监总经理营销规划体系打造-梳理篇6个维度34个方法ppt
【第二篇:分析总结】
助力营销总监总经理营销分析总结 7个维度35个方法ppt
【第三篇:解决方案】
助力 营销总监总经理如何有效解决营销问题完成目标的28个方法ppt
已成为年费精英群会员的已经在会员群分享
还没有拿到源文件的，请留言1，或者加我微信oogong发给你",5836阅读,20赞,22评论,2018-05-02 13:09
转化能力,"重要通知
因为各位在评论区留言非常活跃，我复制感谢，结果被头条禁言一天，头条号评论区里面不能回复了。
有需要源文件或者加入会员的
请直接加我微信oogong要源文件和加入会员。
感谢，另外私信也可以
微信号oogong",3629阅读,3赞,5评论,2018-04-27 10:44
转化能力,"✔职场福利:
转化能力4月份营销专题汇编文库30多篇
1到3月份100多篇汇编文库文件
详细的文件内容可看本头条号
加入会员精英群，全部免费发放，您只需要加我微信oogong，5月份前优惠价只要发红包198，给我提供邮箱地址，免费发到你邮箱。
速度要快，名额有限。",6398阅读,17赞,12评论,2018-04-26 23:10
转化能力,"✔完成目标的124个方法
4份表格（目标制定40个纬度，目标量化24个方法，如何完成目标30个方法，有效执行30个方法）
需要源文件的请关注私信我（套表），如果已经加微信的，微信跟我说（套表）微信号oogong
精英会年费会员，免费发群里",7501阅读,20赞,14评论,2018-04-22 19:08
转化能力,"福利-转化能力原创-营销职场实用100份源文件分享，限额100名，先到先得！
要拿到这些源文件很简单，只要加入核心精英群年会会员，给我一个邮箱地址
将压缩文件发邮件给你
5月份前加入特价只要198元，用于共享知识平台打造（原价365（一天一元）
2种办法：
加微信oogong发红包，提供邮箱地址、将文件发给你！
付款到支付宝13916344247@139.com，留言邮箱，即发送源文件到你邮箱！",9666阅读,20赞,14评论,2018-04-14 19:09
转化能力,"…转化能力精英俱乐部会员招募﹉
关注转化能力头条号的都是营销领域和职场的精英，为了更好的提高转化能力，特别开了各区域精英俱乐部分群，更加落地，分享知识更加有针对性，资源共享平台 目前已经开了
广东分群，上海分群，北京分群，安徽分群，山东分群，川渝分群，江苏分群，云南分群，没开的区域到一定的人数也可以开，欢迎各位扫一下二维码，加我微信，拉到各分群，或者是加我微信oogong，拉到各分群。期待你的加入",3772阅读,14赞,1评论,2018-03-29 06:15
转化能力,"“天地之间，至诚无息”
致敬@李嘉诚[赞]",3043阅读,4赞,0评论,2018-03-16 09:05
转化能力,"三月新芽
祝你好运[谢谢]",2586阅读,12赞,1评论,2018-03-16 01:54
转化能力,"@“周例会”分析数据
1.把数据放大，抓趋势
2.数据不仅仅是数据.透过现象看本质，规律
3.数据来源，渠道，销售，产品，活动细节分析
4.数据与目标的匹配，分析完成率，费用率
5.同比和环比的数据变化研究
周会看数据，真实呈现营销的过程管理
分析数据是营销管理的必备能力之一。",4917阅读,16赞,7评论,2018-03-13 10:05
转化能力,"营销目标不是营销总监或者渠道总监的目标
而是充分考虑分析评估公司发展阶段，渠道资源，团队能力，产品优势等综合分析制定的公司阶段性营销目标
另外在拟定营销目标前，先要检讨营销计划中的销售目标、目标市场、以及经营评估中的问题点与机会点。
✔“说白了，目标不能拍脑袋”",5454阅读,23赞,4评论,2018-03-10 18:54
转化能力,"◎营销工具分享——OGSM
OGSM是Objective（目的）、Goal（目标）、Strategy（策略）、Measurement（测量）的英文首字母组成。OGSM是一种计划与执行管理工具，一种制定策略计划的强大工具，以使业务集中在大的目的与目标，与关键策略上；一种实践策略的手段，以达成理想的目的与目标。通常用来制定公司的策略计划，即未来发展的蓝图。",3554阅读,10赞,2评论,2018-03-10 04:10
转化能力,"◎营销概念分享
————长尾理论
“许许多多小市场聚合成一个大市场”",2410阅读,10赞,3评论,2018-03-08 18:17
转化能力,感谢您的付出[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰],1777阅读,6赞,0评论,2018-03-08 00:29
转化能力,"周一，新的一周来了
有什么不开心吗？
或者有什么开心的
期待你的互动",2326阅读,12赞,0评论,2018-03-04 11:34
转化能力,"你有情绪
我也有情绪
你可以爆发出来
为什么我不能爆发出来
✔情绪可以爆发
✘但是，有情绪的时候不要做决定！
谨记
——《转化能力商学院》",3535阅读,23赞,2评论,2018-03-03 18:30
转化能力,"山上
山下

上山
下山",4605阅读,36赞,6评论,2018-03-02 21:39
转化能力,"找到事物之间的联系
不想关的找到关联性
不同组合，打破边界
突破时间和空间的界限
这就是创意",2565阅读,11赞,2评论,2018-03-02 08:08
转化能力,团圆，和美,1678阅读,13赞,1评论,2018-03-01 23:50
转化能力,祝您元宵节快乐，万事如意！@你,2924阅读,31赞,3评论,2018-03-01 18:03
转化能力,"做好销售分享三个心得:
1.思路决定出路，*换位思考*，从客户角度出发，解决客户的问题，清晰了解客户的需求和痛点，帮助客户，如客户库存情况，动销情况，资金流情况，团队情况等。
2.注重细节，*销售无小事*，给客户发送的文件，打电话，发微信，报价单，合同，每一个细节都要认真对待。
3.勤奋，*没事多沟通*，对待客户不是有事才找他，平时要多沟通，节假日问候一下，客户公司情况关心一下，月末月初打个电话，生日送个礼物等，勤劳致富，勤沟通。",4193阅读,21赞,4评论,2018-03-01 09:21
转化能力,"你好，三月！
万物复苏，生机勃勃
新鲜
成长
播种
耕耘
春暖花开",3876阅读,33赞,6评论,2018-02-28 19:01
转化能力,"一大早，动动脑[碰拳]
“每天有点新发现”",2500阅读,17赞,0评论,2018-02-28 15:04
转化能力,"思维分类
按思维内容的抽象性可划分为具体形象思维和抽象逻辑思维；按思维内容的智力性可划分为再现性思维与创造性思维；按思维过程的目标指向可划分为发散思维（即求异思维、逆向思维）和聚合思维（即集中思维、求同思维）；按思维过程意识的深浅可划分为显意识思维和潜意识思维等。
还可以分为逻辑思维和跳跃性思维，一般文科生或者是艺术家通常是跳跃性思维，理科生通常为逻辑思维。
你是哪一种?",2142阅读,5赞,0评论,2018-02-28 08:05
转化能力,“消费意愿”和“消费能力”是目标用户定位，必须要考虑的纬度！,4427阅读,23赞,3评论,2018-02-26 19:48
转化能力,“全面互粉”评论，上下左右，粉起来，关注你我他，粉丝大爆发[小鼓掌][小鼓掌][小鼓掌]！,5739阅读,42赞,35评论,2018-02-26 09:38
转化能力,因为懂你，所以给你想要的[击掌],3684阅读,36赞,3评论,2018-02-25 19:32
转化能力,"吃什么，影响你的身材
同理
看什么，决定你的眼界
学什么，决定你的思维
做什么，决定你的成就
你要成为什么，你决定",3863阅读,21赞,6评论,2018-02-24 09:29
转化能力,"“招商会成功关键”，要解决线上线下经销商的痛点，帮助经销商引流，动销，解决后顾之忧，经销商不用担心产品卖不掉的问题。
所以，总部需要赋能，资源支撑！",4385阅读,21赞,8评论,2018-02-23 05:21
转化能力,"招商会成功的关键是要解决以下4个问题:
 
一:为什么客户邀请不来?(客户答应好好的,可是到开会的时间就说有事情或者干脆就不答应)

二:为什么客户来了不听?(客户来了现场,听现场演讲,中途连招呼不打就走)

三:为什么客户听了不签单?(听课很激动,可是就是不签单?)

四:为什么签单后不打款?(现场签了很多,一般就是交点定金,为什么追款难?)",4558阅读,13赞,5评论,2018-02-22 10:05
转化能力,“开工寄语”2018年，携手点亮智慧！,3644阅读,12赞,2评论,2018-02-22 07:42
转化能力,"6度分割理论：
一个人只需要最多通过5个人就能联系到任何一个陌生人",3859阅读,13赞,2评论,2018-02-22 01:27
转化能力,大吉大利[谢谢][谢谢][谢谢],3506阅读,9赞,0评论,2018-02-21 19:15
转化能力,大年初六，顺顺利利！,4197阅读,13赞,1评论,2018-02-20 19:18
转化能力,“春节后上班倒计时2天”后天初七要上班了，你准备好了吗？,3917阅读,9赞,1评论,2018-02-20 02:10
转化能力,好运来！财神来！,4063阅读,18赞,1评论,2018-02-19 11:46
转化能力,五谷登丰、家宅平安[谢谢],3767阅读,11赞,3评论,2018-02-18 19:07
转化能力,大年初三，祝您平安！[谢谢][谢谢][谢谢],4218阅读,15赞,1评论,2018-02-17 16:58
转化能力,恭喜发财💰💰💰,3712阅读,11赞,5评论,2018-02-16 18:38
转化能力,马上要放假了，给您拜个早点，祝您顺顺利利，幸福美满！,3489阅读,19赞,0评论,2018-02-08 23:49
转化能力,感谢大家的关注，今晚关注人数突破一万，[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]谢谢你！刚刚有一个粉丝说他是9999号，哈哈，你是几号呢？这10000个里面，就有你，给你自己点个赞吧！,3256阅读,22赞,5评论,2018-02-03 10:18
转化能力,成为品类第一品牌，需要你的智慧,5417阅读,14赞,3评论,2018-01-31 08:55
转化能力,"“知”与“行”的跨越关键在于转化

“知”与“行”是两种不同的状态。前者是一个学习提升的过程，后者是一个实践运用的过程，这两种状态需要一个“转化”的过程。而这个转化，却是极其艰难的。有的人穷究一生学问，终归仍是坐而论道。有的人斩获战绩无数，但难以上升到思想高度。",4168阅读,16赞,2评论,2018-01-30 09:15
转化能力,感谢您的关注，转化能力头条号，关注用户快突破万人，您如果需要互粉的，请留言，我一定照办，感谢您！,3115阅读,7赞,2评论,2018-01-22 04:57
转化能力,建立一个品牌不容易，为品牌做贡献的您点赞,4010阅读,18赞,1评论,2018-01-16 08:18
转化能力,2018年，用心做好一件事,3645阅读,15赞,1评论,2018-01-15 09:21
转化能力,"转化（transformation）能力

转化就是将事物A通过某种方法或途径转变为事物B的一种解决问题的手段
转化能力比创新能力更重要，是企业高管的必备能力之一。
转化能力的核心是有效。",2489阅读,6赞,4评论,2018-01-11 09:53
转化能力,"感谢大家最近的关注和推送，关注人数突破了5000人！
谢谢大家！

目标是争取尽快突破1万人，请大家帮助推送，分享！

承诺分享更多了干货给大家，本人工作20年，有很多好的文件，定期分享！",1899阅读,5赞,1评论,2018-01-03 02:27
转化能力,,1849阅读,4赞,0评论,2017-12-23 01:36
总阅读数: 504.2548万,总赞数: 959,总评论数: 907
平均阅读数: 1.63万,平均赞数: 3.1,平均评论数: 2.94
